Index,0 [STRING] [0x0],1 [BYTE] [0x10],2 [STRING] [0x4],3 [BYTE] [0x11],4 [BYTE] [0x12],5 [BYTE] [0x13],6 [BYTE] [0x14],7 [BYTE] [0x15],8 [STRING] [0x8],9 [STRING] [0xC],10 [USHORT] [0x24],11 [USHORT] [0x26],12 [UBYTE] [0x28],13 [UINT] [0x18],14 [UBYTE] [0x29],15 [INT] [0x1C],16 [INT] [0x20]
2000649,"玛瑙白兰地",0,"オニキスブランデー",0,0,1,0,0,"特别调制的白兰地酒，颜色像玛瑙一样美丽。","玛瑙白兰地",25057,1,1,66367,3,83,85
2000650,"装肉的麻袋",0,"食料が入った袋(仮)",0,0,1,0,0,"库扎伊·塔扎伊准备的麻袋，用来装渡渡鸟的肉。","装肉的麻袋",26069,1,5,66369,3,83,85
2000651,"6星司火药",0,"爆薬(仮)",0,0,1,0,0,"用来进行爆破作业的火药，只要距离够远还是很安全的。","6星司火药",26069,1276,3,66371,1,83,85
2000652,"狮子徽章",0,"戦士のメダル(仮)",0,0,1,0,0,"一块青铜的牌子，上面刻有狮子头的花纹。","狮子徽章",26067,1,3,66374,3,83,85
2000653,"开胃酒订单",0,"食前酒の注文票",0,0,1,0,0,"这张订单需要交给葡萄酒港的夏马尼·洛马尼。","开胃酒订单",26068,1,1,66375,3,83,85
2000654,"优质木塞原材",0,"上質のコルク材(仮)",0,0,1,0,0,"用于制作葡萄酒瓶塞的材料。","优质木塞原材",22454,1,5,66378,3,83,85
2000655,"洛马尼的红酒",0,"ローマニのワイン",0,0,1,0,0,"夏马尼·洛马尼第一次尝试做的红酒。","洛马尼的红酒",25057,1,1,66381,3,83,85
2000656,"丛林长须豹的粗皮",0,"ジャングルクァールの粗皮",0,0,1,0,0,"丛林长须豹的皮什么时候看都是那么美丽。","丛林长须豹的粗皮",21817,1,4,66383,3,83,85
2000657,"椰子酒",0,"ココナッツワイン",0,0,1,0,0,"将树汁存放到椰子壳中自然发酵制成的酒，发酵的时间掌控非常重要。","椰子酒",25315,1,3,66384,3,83,85
2000658,"酒神葡萄的树枝",0,"ブドウの苗(仮)",0,0,1,0,0,"普遍都认为酒神葡萄已经绝种了，这根树枝真是惊喜。","酒神葡萄的树枝",22417,1,1,66386,3,83,85
2000659,"酒神之酒",0,"バッカスグレープの枝",0,0,1,0,0,"在第六星历1547年酿制的美酒。","酒神之酒",25057,1,1,66386,3,83,85
2000660,"风元精核心",0,"ウィンドスプライトの核(仮)",0,0,1,0,0,"比空气还轻的核心。","风元精核心",21262,1,3,66387,3,83,85
2000661,"旅神葵花束",0,"コリブリの好きな蜜(仮)",0,0,1,0,0,"旅神葵的花会在长长的茎上随便什么地方长出来，要做成花束真是太不容易了。","旅神葵花束",25022,1,4,66388,3,83,85
2000662,"三大美食",0,"三大珍味の料理",0,0,1,0,0,"白水大龟蛋、爆炒巨虫肉、哥布林蛋奶酥，三种极品美味。","三大美食",22261,1,3,66390,3,83,85
2000663,"鲜艳的花朵",0,"鮮やかな花々",0,0,1,0,0,"用于装饰餐桌的花，非常鲜艳。","鲜艳的花朵",22631,1,3,66390,3,83,85
2000664,"酒神之酒",0,"バッカスの酒杯",0,0,1,0,0,"在第六星历1547年酿制的美酒。","酒神之酒",25057,1,2,66390,3,83,85
2000665,"布拉乌吉巴尔的归队申请",0,"上官への手紙(仮)",0,0,1,0,0,"布拉乌吉巴尔写给布鲁艾丁的归队申请书。","布拉乌吉巴尔的归队申请",26068,1,1,66394,3,83,85
2000666,"大个的暖水鳟",0,"川魚(仮)",0,0,1,0,0,"这条暖水鳟可以说是最大的了……","大个的暖水鳟",25704,1,1,66395,3,83,85
2000667,"大号盐烤公主鳟",0,"焼き魚(仮)",0,0,1,0,0,"篝火烤鱼向来别有风味。","大号盐烤公主鳟",24301,1,3,66395,3,83,85
2000668,"巨像兵的魂石",0,"ゴーレムの核(仮)",0,0,1,0,0,"巨像兵心脏部位的石头，里面注有强力的魔法。","巨像兵的魂石",21202,1,1,66397,3,83,85
2000669,"迅猛龙的钩爪",0,"ハネトカゲの爪(仮)",0,0,1,0,0,"迅猛龙中趾上的钩爪，质地坚硬而且异常锋利。","迅猛龙的钩爪",22301,1,3,66398,3,83,85
2000670,"巨大的麻袋",0,"狩猟網(仮)",0,0,1,0,0,"这么大的袋子即使一头长须豹也能装下。","巨大的麻袋",22029,1,1,66399,1,83,85
2000671,"装长须豹的麻袋",0,"クァール入り網(仮)",0,0,1,0,0,"到底是怎么把长须豹装进去的……","装长须豹的麻袋",26069,1,1,66399,3,83,85
2000672,"小火种",0,"爆薬(仮)",0,0,1,0,0,"地灵族用来引爆炸弹的火种。","小火种",26061,1276,3,66401,1,83,85
2000673,"蝾螈油",0,"サンショウウオの油(仮)",0,0,1,0,0,"黏稠的蝾螈油。","蝾螈油",22603,1,4,66402,3,83,85
2000674,"香葡萄酒",0,"冷たいワイン(仮)",0,0,1,0,0,"加入了香料的葡萄酒。","香葡萄酒",25057,1,1,66403,3,83,85
2000675,"温葡萄酒",0,"ホットワイン(仮)",0,0,1,0,0,"温热的葡萄酒，据说还有些微养生的功效。","温葡萄酒",25057,1,4,66403,3,83,85
2000676,"石绿湖的冷水",0,"氷(仮)",0,0,1,0,0,"从石绿湖汲取的冷水。","石绿湖的冷水",22614,1,3,66404,3,83,85
2000677,"坏掉的蒸馏器",0,"壊れた調理器",0,0,1,0,0,"想当初这也是炼金术士用来施展拳脚的必备设备。","坏掉的蒸馏器",25055,1,1,66407,3,83,85
2000678,"细头錾子",0,"先細のタガネ",0,0,1,0,0,"一般的錾子是平头 ，这把錾子却有所不同。","细头錾子",23103,1,1,66408,3,83,85
2000679,"小钳子",0,"小さなヤットコ",0,0,1,0,0,"在操作和调整精密仪器时必不可少的工具。","小钳子",35501,1,1,66408,3,83,85
2000680,"修好的怀表",0,"修理された時計",0,0,1,0,0,"在艾欧泽亚地区几乎看不到这种仪器。","修好的怀表",21002,1,1,66408,3,83,85
2000681,"驱虫香",0,"虫除け(仮)",0,0,1,0,0,"点燃之后发出的味道能够驱散百虫纲魔物。","驱虫香",23001,1,4,66409,3,83,85
2000682,"装硬币的皮袋",0,"司祭の集金袋(仮)",0,0,1,0,0,"埃斯穆尔所给的皮袋，里面装着不少金币。","装硬币的皮袋",26069,1,1,66411,3,83,85
2000683,"装硬币的皮袋",0,"ゾゾルの集金袋(仮)",0,0,1,0,0,"佐佐露所给的皮袋，里面装着不少金币。","装硬币的皮袋",26069,1,1,66411,3,83,85
2000684,"桂皮饼干",0,"神父の好物(仮)",0,0,1,0,0,"饼干里加入了桂皮调味，有种别样的味道。","桂皮饼干",24007,1,1,66411,3,83,85
2000685,"拂晓血盟成员的遗体",0,"暁の血盟員の遺体",0,0,1,0,0,"拂晓血盟的同伴，永远活在我们心里。","拂晓血盟成员的遗体",26024,1,4,66412,3,83,85
2000686,"诺拉克希亚的遗体",0,"ノラクシアの遺体",0,0,1,0,0,"怀念那只妖精族的小可爱勇士。","诺拉克希亚的遗体",26024,1,1,66412,3,83,85
2000687,"朴素的麻布",0,"法衣の布(仮)",0,0,1,0,0,"朴素又廉价的麻布。","朴素的麻布",21601,1,1,66416,3,83,85
2000688,"太阳仙人刺的肉质茎",0,"サボテンダー・デル・ソルの果肉",0,0,1,0,0,"由于持续处在强烈的日光下，这种仙人刺的肉质茎水分多得超出想象。","太阳仙人刺的肉质茎",25214,1,1,66417,3,83,85
2000689,"太阳之水",0,"サボテンダージュース",0,0,1,0,0,"利用仙人刺的肉质茎为原料榨出的果汁。","太阳之水",24406,1,1,66417,3,83,85
2000690,"渡渡鸟腐肉",0,"おとり肉(仮)",0,0,1,0,0,"散发出恶臭的腐肉，估计被风吹过几星里都不会消散。","渡渡鸟腐肉",24353,1,1,66421,3,83,85
2000691,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000692,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000693,"被抢走的货物",0,"奪われた荷物",0,0,1,0,0,"被异端者集团抢走的货物。","被抢走的货物",21003,1,1,66425,3,83,85
2000694,"被抢走的货物",0,"奪われた荷物",0,0,1,0,0,"被异端者集团抢走的货物。","被抢走的货物",21003,1,1,66425,3,83,85
2000695,"被抢走的货物",0,"奪われた荷物",0,0,1,0,0,"被异端者集团抢走的货物。","被抢走的货物",21003,1,1,66425,3,83,85
2000696,"被抢走的货物",0,"奪われた荷物",0,0,1,0,0,"被异端者集团抢走的货物。","被抢走的货物",21003,1,1,0,3,83,85
2000697,"给奥尔什方的信",0,"オルシュファン宛の封書",0,0,1,0,0,"弗朗塞尔写给奥尔什方的介绍信。","给奥尔什方的信",26068,1,1,66426,3,83,85
2000698,"干柴",0,"薪(仮)",0,0,1,0,0,"生火取暖时就靠这个了。","干柴",27281,1,8,66428,3,83,85
2000699,"新鲜的羊后腰肉",0,"黒羊の肉(仮)",0,0,1,0,0,"黑羊的新鲜后腰肉，嫩滑可口。","新鲜的羊后腰肉",25153,1,12,66429,3,83,85
2000700,"优质的黑羊粗皮",0,"黒羊の毛(仮)",0,0,1,0,0,"虽然是粗皮，不过又软又蓬松。","优质的黑羊粗皮",21820,1,12,66429,3,83,85
2000701,"银色的指环",0,"形見の指輪(仮)",0,0,1,0,0,"指环上好像有些磨损。","银色的指环",48003,1,1,66430,3,83,85
2000702,"钝匕首",0,"使い込まれたナイフ(仮)",0,0,1,0,0,"虽然看上去好像很钝，不过实际上砍断骨头还是没问题的。","钝匕首",30223,1,1,66434,3,83,85
2000703,"雪地白狼的粗皮",0,"白銀の毛皮(仮)",0,0,1,0,0,"雪地白狼坚硬的粗皮。","雪地白狼的粗皮",21819,1,4,66435,3,83,85
2000704,"强韧的粗草绳",0,"羊捕獲ロープ(仮)",0,0,1,0,0,"要想捆住黑羊，绳子不结实可是万万不行的。","强韧的粗草绳",26103,1,1,66437,3,83,85
2000705,"被绑住的塞巴斯蒂安",0,"捕獲された羊(仮)",0,0,1,0,0,"被粗绳捆绑住的小黑羊塞巴斯蒂安。","被绑住的塞巴斯蒂安",21003,1,1,66437,3,83,85
2000706,"小火种",0,"火種(仮)",0,0,1,0,0,"用来点燃篝火的火种。","小火种",26061,1,5,66438,3,83,85
2000707,"黑衣紫杉原木",0,"フォールゴウトの木材(仮)",0,0,1,0,0,"黑衣森林特有的紫杉木材。","黑衣紫杉原木",22401,1,1,66440,3,83,85
2000708,"给伊索多雷尔的信",0,"傭兵隊長への手紙(仮)",0,0,1,0,0,"记有库尔札斯地区鸟人族动向的报告。","给伊索多雷尔的信",26151,1,1,66441,3,83,85
2000709,"爆弹怪的中指",0,"爆弾(仮)",0,0,1,0,0,"空虚的中指，来自气体生物爆弹怪。","爆弹怪的中指",30201,1,1,66444,3,83,85
2000710,"给贝尔蒙特的信",0,"イクサルについての調査書(仮)",0,0,1,0,0,"记有黑衣森林地区鸟人族动向的报告。","给贝尔蒙特的信",26151,1,1,66445,3,83,85
2000711,"龙眼念锁",0,"竜眼の祈鎖(仮)",0,0,1,0,0,"异端的标记，圣座的敌人。","龙眼念锁",21002,1,2,66447,3,83,85
2000712,"学者装束概论",0,"霊妖花の若葉（仮）",0,0,1,0,0,"阿尔卡·佐尔卡关于学者装束的研究资料。","学者装束概论",20601,1,1,0,3,83,85
2000713,"灵妖花的嫩叶",0,"学者の研究資料（仮）",0,0,1,0,0,"制作学者装束所必须的染料素材。","灵妖花的嫩叶",20601,1,1,0,3,83,85
2000714,"精炼过的青磷水",0,"青燐水原液(仮)",0,0,1,0,0,"经过青磷精炼所加工过的青磷水，可以用来当做燃料。","精炼过的青磷水",22606,1,1,0,3,83,85
2000715,"妮美雅百合花束",0,"花(仮)",0,0,1,0,0,"用于怀念逝者的花束。","妮美雅百合花束",22627,1,1,66457,3,83,85
2000716,"圣达奈芬酒",0,"ドラゴンヘッドの酒(仮)",0,0,1,0,0,"利用圣人泪的圣水酿造出的高级美酒。","圣达奈芬酒",25057,1,1,66449,3,83,85
2000717,"水晶珠",0,"恋人の遺品(仮)",0,0,1,0,0,"朱莉娜亲手制作，穿在念锁上的饰品。","水晶珠",21280,1,3,66450,3,83,85
2000718,"秘银念锁",0,"ロザリオ(仮)",0,0,1,0,0,"使用秘银为材料制作的念锁，是标准的伊修加德正教风格。","秘银念锁",26069,1,1,66451,3,83,85
2000719,"破旧的书本",0,"怪しげな古書(仮)",0,0,1,0,0,"已经被读了无数遍的书本，很多地方都缺页和看不清字了。","破旧的书本",26002,1,1,66452,3,83,85
2000720,"观测记录<<1572年第6卷>>",0,"観測記録「1572年第6巻」",0,0,1,0,0,"记录有第六星历1572年末期的观测结果。","观测记录<<1572年第6卷>>",26002,1,1,66453,3,83,85
2000721,"奥尔什方的密封信",0,"オルシュファンの封書",0,0,1,0,0,"奥尔什方写给狄兰达尔家的介绍信。","奥尔什方的密封信",26068,1,1,66453,3,83,85
2000722,"弗朗塞尔的密封信",0,"フランセルの封書",0,0,1,0,0,"弗朗塞尔写给狄兰达尔家的介绍信。","弗朗塞尔的密封信",26068,1,1,66453,3,83,85
2000723,"艾因哈特家的信件",0,"アインハルト家の書簡",0,0,1,0,0,"尼维掉落的信。","艾因哈特家的信件",26151,1,1,66462,3,83,85
2000724,"泥沼蝾螈的尾肉",0,"マッドパピーの尾肉",0,0,1,0,0,"斑纹泥沼蝾螈的尾肉，弹性十足。","泥沼蝾螈的尾肉",25152,1,1,66463,3,83,85
2000725,"泥沼蝾螈肉排",0,"パピーステーキ",0,0,1,0,0,"用泥沼蝾螈的尾肉做成的肉排，不一般的口感。","泥沼蝾螈肉排",24352,1,3,66463,3,83,85
2000726,"异端者的遗物",0,"異端者の荷物(仮)",0,0,1,0,0,"从异端者的尸体上搜出的各种物品。","异端者的遗物",26069,1,1,66464,3,83,85
2000727,"×大審門の瓦礫（未使用）",0,"",0,0,1,0,0,"","",21003,1,1,0,3,83,85
2000728,"毛丝栗鼠的兽脂",0,"グリフォンの獣油(仮)",0,0,1,0,0,"这种兽脂经常用来制作蜡烛。","毛丝栗鼠的兽脂",22603,1,4,66468,3,83,85
2000729,"龙族的甲鳞",0,"ドラゴンの鱗(仮)",0,0,1,0,0,"像钻石一样硬，并且还有抗火特效，龙族真不简单。","龙族的甲鳞",22251,1,1,66469,3,83,85
2000730,"老鼠的尸体",0,"ネズミの死骸(仮)",0,0,1,0,0,"一只死不瞑目的老鼠……","老鼠的尸体",26069,1,1,66470,3,83,85
2000731,"乌尔达哈炼金药",0,"高価な薬(仮)",0,0,1,0,0,"由乌尔达哈的炼金术士行会精制的高级炼金药。","乌尔达哈炼金药",20646,1,1,66471,3,83,85
2000732,"冰元精核心",0,"アイススプライトの核",0,0,1,0,0,"散发着寒气的核心，使用得当可以对周围的寒气加以控制。","冰元精核心",21266,1,6,66473,3,83,85
2000733,"染血的任命书",0,"血塗られた書簡",0,0,1,0,0,"教皇厅颁发的异端审问官任命书。","染血的任命书",26151,1,1,66475,3,83,85
2000734,"破损的武器",0,"壊れた武器(仮)",0,0,1,0,0,"这把武器经历过一场或者数场激烈的战斗。","破损的武器",30435,1,5,66478,3,83,85
2000735,"强化狂热毒药",0,"温まる薬(仮)",0,0,1,0,0,"能够令身心均狂躁不已的特辣毒药。","强化狂热毒药",20663,1,1,66479,3,83,85
2000736,"地形牢狱的钥匙",0,"牢獄のカギ(仮)",0,0,1,0,0,"白云崖前哨地下牢狱的钥匙。","地形牢狱的钥匙",26053,1,1,66480,3,83,85
2000737,"钢铁碎冰镐",0,"雪割りツルハシ(仮)",0,0,1,0,0,"钢铁原料保证了工具的重量，可以在对付冰块的时候取得更好的效果。","钢铁碎冰镐",38001,1,1,66484,3,83,85
2000738,"急救用白兰地",0,"補給物資(仮)",0,0,1,0,0,"冰天雪地里最重要的是要先让遇难者恢复体温。","急救用白兰地",25057,1,1,66486,3,83,85
2000739,"强韧的粗草绳",0,"ロープ(仮)",0,0,1,0,0,"用来拯救他人的绳子一定要越结实越好。","强韧的粗草绳",26103,1,1,66487,3,83,85
2000740,"素烧壶",0,"素焼きの壺",0,0,1,0,0,"简单朴素的壶。","素烧壶",22603,1,1,66490,3,83,85
2000741,"绝灵壶",0,"絶霊体の壺",0,0,1,0,0,"壶的内部涂有特殊的炼金药。","绝灵壶",22603,1,1,66491,3,83,85
2000742,"采石用大锤",0,"採石用モール",0,0,1,0,0,"利用偏属性水晶制作的大锤，也许会有意外的效果。","采石用大锤",38101,1,1,66492,3,83,85
2000743,"金羊毛球的鲜血",0,"超フワフワ白粉(仮)",0,0,1,0,0,"金羊毛球到底是什么，谁也不知道。","金羊毛球的鲜血",22601,1,5,66493,3,83,85
2000744,"水晶石英",0,"クリスタルクォーツ(仮)",0,0,1,0,0,"这种无色的石英经常能够在矿爬虫背上找到。","水晶石英",20664,1,5,66494,3,83,85
2000745,"黄金羽毛",0,"黄金色の羽根",0,0,1,0,0,"金光闪闪的美丽羽毛。","黄金羽毛",21901,1,1,66497,3,83,85
2000746,"空酒瓶",0,"空瓶(仮)",0,0,1,0,0,"空空的酒瓶，里面什么都没有。","空酒瓶",25057,1,1,66501,3,83,85
2000747,"遇难船上的酒",0,"ワインの入った瓶(仮)",0,0,1,0,0,"从打捞上来的酒桶中取得的酒。","遇难船上的酒",25057,1,1,66501,3,83,85
2000748,"东方的香料",0,"スパイス(仮)",0,0,1,0,0,"这种香料的原产地远在翠浪海的另一侧。","东方的香料",26069,1,1,66502,3,83,85
2000749,"花蜜香水",0,"花蜜の香料(仮)",0,0,1,0,0,"利用阿泽玛玫瑰的花蜜制作的香水。","花蜜香水",20623,1,1,66506,3,83,85
2000750,"妖精铃兰的种子",0,"植物の種(仮)",0,0,1,0,0,"妖精族最喜欢的妖精铃兰的种子。","妖精铃兰的种子",26069,1,3,66506,3,83,85
2000751,"风元精核心",0,"ウィンドスプライトの核（仮）",0,0,1,0,0,"比空气还轻的核心。","风元精核心",21262,1,4,66509,3,83,85
2000752,"赤心石",0,"赤心石",0,0,1,0,0,"象征着诚意的红色宝石。","赤心石",21253,1,1,66510,3,83,85
2000753,"偏属性水晶",0,"偏属性クリスタル",0,0,1,0,0,"这块水晶表面不知道有什么东西，黏黏糊糊的。","偏属性水晶",20649,1,1,66511,3,83,85
2000754,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000755,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000756,"外灵质触媒",0,"ウィスプの結晶(仮)",0,0,1,0,0,"一种带电的物质，从发光体外灵质上取得。","外灵质触媒",26069,1,1,66523,3,83,85
2000757,"离子电触媒",0,"ウィスプの巨大結晶(仮)",0,0,1,0,0,"一种带电的物质，从发光体离子电上取得。","离子电触媒",26069,1,9,66523,3,83,85
2000758,"废弃物资",0,"詰められていた資材(仮)",0,0,1,0,0,"废弃营地中遗留的废弃物资。","废弃物资",21003,1,3,66525,3,83,85
2000759,"精美的密封信",0,"α宛の手紙(仮)",0,0,1,0,0,"信封上专门用装饰文字修饰过，看上去非常高档。","精美的密封信",26068,1,1,66527,3,83,85
2000760,"贴花的密封信",0,"β宛の手紙(仮)",0,0,1,0,0,"信封上贴有一小朵干花，很有格里达尼亚风格。","贴花的密封信",26068,1,1,66527,3,83,85
2000761,"简朴的密封信",0,"θ宛の手紙(仮)",0,0,1,0,0,"信封上没有任何装饰，看上去很简朴。","简朴的密封信",26068,1,1,66527,3,83,85
2000762,"锋利的水晶",0,"シンボルの破片(仮)",0,0,1,0,0,"基迦巨人族非常重视的水晶。","锋利的水晶",20649,1,4,66531,3,83,85
2000763,"泥沼蝾螈肝",0,"サンショウウオの肉(仮)",0,0,1,0,0,"泥沼蝾螈的肝脏，据说蛮族会用来增强身体能力。","泥沼蝾螈肝",22602,1,5,66534,3,83,85
2000764,"纠缠杉叶藻的根",0,"モードゥナリリー(仮)",0,0,1,0,0,"纠缠沼泽林特有的杉叶藻。","纠缠杉叶藻的根",25005,1,8,66535,3,83,85
2000765,"装甲外壳",0,"装甲破片(仮)",0,0,1,0,0,"从帝国飞空战舰的残骸上切下来的装甲板。","装甲外壳",21003,1,8,66536,3,83,85
2000766,"雷波测量仪",0,"雷波測定器",0,0,1,0,0,"用以检测放射性雷波的装置。","雷波测量仪",21002,1,1,66537,3,83,85
2000767,"受损的帝国军军装",0,"傷んだ帝国軍制式兵装",0,0,1,0,0,"由强化纤维制成的帝国军军服，上面有战斗的划痕。","受损的帝国军军装",42345,1,3,66539,3,83,85
2000768,"受损的帝国军头盔",0,"傷んだ帝国軍制式兜",0,0,1,0,0,"在内部贴有轻合金层的帝国军军盔，上面有战斗的划痕。","受损的帝国军头盔",40128,1,3,66539,3,83,85
2000769,"修复的帝国军军装",0,"整えられた帝国軍制式兵装",0,0,1,0,0,"由强化纤维制成的帝国军军服，将表面进行了修复。","修复的帝国军军装",42345,1,3,66539,3,83,85
2000770,"修复的帝国军头盔",0,"整えられた帝国軍制式兜",0,0,1,0,0,"在内部贴有轻合金层的帝国军军盔，将表面进行了修复。","修复的帝国军头盔",40128,1,3,66539,3,83,85
2000771,"帝国式烟雾信号弹",0,"帝国式発煙筒",0,0,1,0,0,"帝国军使用的烟雾信号弹，点燃后可以让他人确定自己的位置。","帝国式烟雾信号弹",25019,1,1,66540,3,83,85
2000772,"魔法人偶核",0,"魔法人形のコア",0,0,1,0,0,"魔法人偶的核心中枢。","魔法人偶核",26069,1,1,66541,3,83,85
2000773,"帝国军认证密钥",0,"帝国軍認証鍵",0,0,1,0,0,"能够解除帝国军安全认证的钥匙。","帝国军认证密钥",26014,1,1,66057,3,83,85
2000774,"巨虻的翼膜",0,"ケッドの羽(仮)",0,0,1,0,0,"薄薄的翼膜，几乎是透明的。","巨虻的翼膜",21951,1,3,66547,3,83,85
2000775,"红燕首饰",0,"ドッグタグ(仮)",0,0,1,0,0,"红燕陆战队的标记，上面有着燕子的花纹。","红燕首饰",48209,1,4,66554,3,83,85
2000776,"手工炸弹",0,"発破剤(仮)",0,0,1,0,0,"红燕陆战队经常带着这种炸弹执行任务。","手工炸弹",26015,1276,3,66555,1,83,85
2000777,"新型炼金炉破坏作战报告书",0,"報告書(仮)",0,0,1,0,0,"报告书中记载了红燕陆战队的辉煌战绩。","新型炼金炉破坏作战报告书",26151,1,1,66556,3,83,85
2000778,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000779,"24星司火药",0,"発破剤(仮)",0,0,1,0,0,"这个分量的炸药威力强得有些离谱了……","24星司火药",26015,1276,1,66558,1,83,85
2000780,"乌氏软膏",0,"傷薬(仮)",0,0,1,0,0,"乌氏部落传统的药膏，利用沙地巨虫的油脂制成。","乌氏软膏",22603,1,3,66559,3,83,85
2000781,"黑涡团补给物资",0,"船に積む荷物1(仮)",0,0,1,0,0,"运输部队运来的补给物资。","黑涡团补给物资",21003,1,1,66562,3,83,85
2000782,"手工炸弹",0,"クリスタル破壊爆弾(仮)",0,0,1,0,0,"黑涡团制式的手工炸弹。","手工炸弹",26015,1276,3,66571,1,83,85
2000783,"黑涡团军粮",0,"補給物資(仮)",0,0,1,0,0,"军队中的统一口粮，便于携带是最重要的。","黑涡团军粮",24111,1,2,66567,3,83,85
2000784,"滑嫩刺身",0,"クラゲの刺身(仮)",0,0,1,0,0,"不去考虑这东西的原料是海蜂水母的话还是挺爽口的。","滑嫩刺身",25156,1,8,66569,3,83,85
2000785,"石蜥蜴肉",0,"バジリスクの肉",0,0,1,0,0,"吃起来像鸡肉，不过很有嚼劲。","石蜥蜴肉",25154,1,3,66575,3,83,85
2000786,"清炖石蜥蜴肉",0,"バジリスクシチュー",0,0,1,0,0,"将石蜥蜴肉和蔬菜一起炖，有种野性的味道。","清炖石蜥蜴肉",24107,1,3,66575,3,83,85
2000787,"恒辉队制式剑",0,"不滅隊の剣(仮)",0,0,1,0,0,"木箱中装着很多恒辉队制式的利剑。","恒辉队制式剑",21003,1,1,66576,3,83,85
2000788,"榴弹怪的爪子",0,"錬金薬の元(仮)",0,0,1,0,0,"看上去比爆弹怪的爪子更危险。","榴弹怪的爪子",30201,1,1,66577,3,83,85
2000789,"鸡尾药",0,"応急薬(仮)",0,0,1,0,0,"梅梅佐夫调配的药水，颜色看起来有种说不出的感觉。","鸡尾药",20684,1,4,66580,3,83,85
2000790,"冥鬼之眼的角膜",0,"アーリマンの肝(仮)",0,0,1,0,0,"对于冥鬼之眼来说，角膜是再重要不过的器官。","冥鬼之眼的角膜",22605,1,6,66581,3,83,85
2000791,"白狼门通行许可证",0,"通行許可証(仮)",0,0,1,0,0,"要出入白狼门必须要经过双蛇党许可。","白狼门通行许可证",26153,1,1,66338,3,83,85
2000792,"学者装束概论",0,"学者装束の研究資料(仮)",0,0,1,0,0,"阿尔卡·佐尔卡关于学者装束的研究资料。","学者装束概论",26002,1,1,66636,3,83,85
2000793,"灵妖花的嫩叶",0,"霊妖花の実(仮)",0,0,1,0,0,"制作学者装束所必须的染料素材。","灵妖花的嫩叶",25010,1,1,66636,3,83,85
2000794,"未完成的学者装束",0,"裁断された霊絹布(仮)",0,0,1,0,0,"即将完工的学者装束。","未完成的学者装束",23154,1,3,66636,3,83,85
2000795,"阿·拓瓦·坎特的骨灰",0,"ボロボロの布きれ(仮)",0,0,1,0,0,"阿·拓瓦·坎特是一位流浪的角尊，这是他来过人世的最后证明。","阿·拓瓦·坎特的骨灰",20601,1,1,0,3,83,85
2000796,"训练用的木箱",0,"訓練用の木箱",0,0,1,0,0,"梅尔凡海关的箱子，主要用于秘术训练。","训练用木箱",21003,1,1,65991,3,83,85
2000797,"隐藏的书卷",0,"古代文字が刻まれた骨片(仮)",0,0,1,0,0,"两面都写有字母和记号，但是都不像是艾欧泽亚地区用的。","隐藏的书卷",20601,1,1,0,3,83,85
2000798,"全新的魔导书",0,"新しい魔導書(仮)",0,0,1,0,0,"秘术师行会会长克·利德·提亚所给的魔导书，全新未开封。","全新的魔导书",20601,1,1,0,3,83,85
2000799,"指令书",0,"ク・リヒャからの指令書(仮)",0,0,1,0,0,"上面记有梅尔凡海关的克·莉霞所下达的指令。","指令书",20601,1,1,0,3,83,85
2000800,"生鲜活鲱鱼",0,"釣ったばかりの魚(仮)",0,0,1,0,0,"刚刚钓上来的活鲱鱼。","生鲜活鲱鱼",20601,1,1,0,3,83,85
2000801,"特制鳗鱼派",0,"特製のイールパイ",0,0,1,0,0,"奥皮罗娜誓要证明自家的鳗鱼派比缪恩的鳗鱼派好吃。","特制鳗鱼派",20601,1,1,0,3,83,85
2000802,"塞满硬币的钱袋",0,"硬貨の詰まった袋",0,0,1,0,0,"硬貨の詰まった袋","塞满硬币的钱袋",20601,1,1,0,3,83,85
2000803,"奇怪的皮袋",0,"謎めいた革袋",0,0,1,0,0,"充满了谜团的皮袋，从手感上来看里面貌似放有衣服、书本以及眼镜。","奇怪的皮袋",20601,1,1,0,3,83,85
2000804,"爱尔德吉斯的裹身裙",0,"エルドギスのパレオ(仮)",0,0,1,0,0,"颜色华美，质地上乘，舞者爱尔德吉斯已经穿着这条裙子表演了数个夏天。","爱尔德吉斯的裹身裙",20601,1,1,0,3,83,85
2000805,"珍藏的葡萄酒",0,"秘蔵のワイン",0,0,1,0,0,"相当陈年的酒，已经没人记得是什么时候封装的了。","珍藏的葡萄酒",20601,1,1,0,3,83,85
2000806,"特制香烩时蔬",0,"ヤニ特製のラタトゥイユ(仮)",0,0,1,0,0,"亚妮亲手烹饪的香烩时蔬。","特制香烩时蔬",20601,1,1,0,3,83,85
2000807,"盖娃的项环",0,"ゲヴァのチョーカー",0,0,1,0,0,"盖娃制作的项环。","盖娃的项环",48240,1,1,65602,3,83,85
2000808,"瑕托托的魔石",0,"シャトトの魔石(仮)",0,0,1,0,0,"小小的石头却发出不可思议的魔力。","瑕托托的魔石",26009,1,1,66609,3,83,85
