Index,0 [STRING] [0x0],1 [BYTE] [0xC],2 [STRING] [0x4],3 [BYTE] [0xD],4 [BYTE] [0xE],5 [BYTE] [0xF],6 [BYTE] [0x10],7 [BYTE] [0x11],8 [STRING] [0x8],9 [UBYTE] [0x14]
955,"妖精领溪谷",0,"",0,0,1,0,0,"",0
956,"哈希瓦河上游",0,"",0,0,1,0,0,"",0
957,"哈希瓦河中游",0,"",0,0,1,0,0,"",0
958,"哈希瓦河下游",0,"",0,0,1,0,0,"",0
959,"哈希瓦河东支流",0,"",0,0,1,0,0,"",0
960,"哥布林血流",0,"",0,0,1,0,0,"",0
961,"嘈杂川",0,"",0,0,1,0,0,"",0
962,"秋瓜湖畔",0,"",0,0,1,0,0,"",0
963,"塔赫托特尔湖",0,"",0,0,1,0,0,"",0
964,"翡翠湖滨",0,"",0,0,1,0,0,"",0
965,"红茶川水系下游",0,"",0,0,1,0,0,"",0
966,"纠缠沼泽林源流",0,"",0,0,1,0,0,"",0
967,"歌咏裂谷北部",0,"",0,0,1,0,0,"",0
968,"库尔札斯河",0,"",0,0,1,0,0,"",0
969,"剑峰山麓",0,"",0,0,1,0,0,"",0
970,"巨龙首营地水库",0,"",0,0,1,0,0,"",0
971,"调查队冰洞",0,"",0,0,1,0,0,"",0
972,"伊修加德大云海",0,"",0,0,1,0,0,"",0
973,"和风流地沿岸",0,"",0,0,1,0,0,"",0
974,"盛夏滩沿岸",0,"",0,0,1,0,0,"",0
975,"西永恒川",0,"",0,0,1,0,0,"",0
976,"莫拉比湾西岸",0,"",0,0,1,0,0,"",0
977,"雪松原沿岸地",0,"",0,0,1,0,0,"",0
978,"南鲜血滨",0,"",0,0,1,0,0,"",0
979,"北鲜血滨",0,"",0,0,1,0,0,"",0
980,"东永恒川",0,"",0,0,1,0,0,"",0
981,"接雨草沼泽地",0,"",0,0,1,0,0,"",0
982,"骷髅谷沿岸地",0,"",0,0,1,0,0,"",0
983,"二分石沿岸地",0,"",0,0,1,0,0,"",0
984,"幻影群岛北岸",0,"",0,0,1,0,0,"",0
985,"幻影群岛南岸",0,"",0,0,1,0,0,"",0
986,"石绿湖南岸",0,"",0,0,1,0,0,"",0
987,"石绿湖北岸",0,"",0,0,1,0,0,"",0
988,"石绿湖浅滩",0,"",0,0,1,0,0,"",0
989,"登天路溪谷",0,"",0,0,1,0,0,"",0
990,"污流上游",0,"",0,0,1,0,0,"",0
991,"污流下游",0,"",0,0,1,0,0,"",0
992,"枯骨北泉",0,"",0,0,1,0,0,"",0
993,"枯骨南泉",0,"",0,0,1,0,0,"",0
994,"紫红河",0,"",0,0,1,0,0,"",0
995,"不悔战泉",0,"",0,0,1,0,0,"",0
996,"撒沟厉沙海",0,"",0,0,1,0,0,"",0
997,"撒沟厉沙丘",0,"",0,0,1,0,0,"",0
998,"蓝雾涌泉",0,"",0,0,1,0,0,"",0
999,"红茶川水系上游",0,"",0,0,1,0,0,"",0
1000,"低语河谷",0,"",0,0,1,0,0,"",0
1001,"罗塔诺海（船首）",0,"",0,0,1,0,0,"",0
1002,"罗塔诺海（船尾）",0,"",0,0,1,0,0,"",0
1003,"库尔札斯不冻池",0,"",0,0,1,0,0,"",0
1004,"清澈池",0,"",0,0,1,0,0,"",0
1005,"灾祸池南",0,"",0,0,1,0,0,"",0
1006,"灾祸池北",0,"",0,0,1,0,0,"",0
1007,"彻悟岩窟西",0,"",0,0,1,0,0,"",0
1008,"沙利亚克河上流",0,"",0,0,1,0,0,"",0
1009,"沙利亚克河中流",0,"",0,0,1,0,0,"",0
1010,"索姆阿尔云帽",0,"",0,0,1,0,0,"",0
1011,"废液池",0,"",0,0,1,0,0,"",0
1012,"",0,"",0,0,1,0,0,"",0
1013,"",0,"",0,0,0,0,0,"",0
1014,"",0,"",0,0,0,0,0,"",0
1015,"",0,"",0,0,0,0,0,"",0
1016,"",0,"",0,0,0,0,0,"",0
1017,"",0,"",0,0,0,0,0,"",0
1018,"",0,"",0,0,0,0,0,"",0
1019,"",0,"",0,0,0,0,0,"",0
1020,"",0,"",0,0,0,0,0,"",0
1021,"",0,"",0,0,0,0,0,"",0
1022,"",0,"",0,0,0,0,0,"",0
1023,"",0,"",0,0,0,0,0,"",0
1024,"",0,"",0,0,0,0,0,"",0
1025,"",0,"",0,0,0,0,0,"",0
1026,"",0,"",0,0,0,0,0,"",0
1027,"",0,"",0,0,0,0,0,"",0
1028,"",0,"",0,0,0,0,0,"",0
1029,"",0,"",0,0,0,0,0,"",0
1030,"",0,"",0,0,0,0,0,"",0
1031,"",0,"",0,0,0,0,0,"",0
1032,"",0,"",0,0,0,0,0,"",0
1033,"",0,"",0,0,0,0,0,"",0
1034,"",0,"",0,0,0,0,0,"",0
1035,"",0,"",0,0,0,0,0,"",0
1036,"",0,"",0,0,0,0,0,"",0
1037,"",0,"",0,0,0,0,0,"",0
1038,"",0,"",0,0,0,0,0,"",0
1039,"",0,"",0,0,0,0,0,"",0
1040,"",0,"",0,0,0,0,0,"",0
1041,"",0,"",0,0,0,0,0,"",0
1042,"",0,"",0,0,0,0,0,"",0
1043,"",0,"",0,0,0,0,0,"",0
1044,"",0,"",0,0,0,0,0,"",0
1045,"",0,"",0,0,0,0,0,"",0
1046,"",0,"",0,0,0,0,0,"",0
1047,"",0,"",0,0,0,0,0,"",0
1048,"",0,"",0,0,0,0,0,"",0
1049,"",0,"",0,0,0,0,0,"",0
1050,"监狱废墟托托·拉克千狱",0,"",0,0,1,0,0,"",0
1051,"地下灵殿塔姆·塔拉墓园",0,"",0,0,1,0,0,"",0
1052,"封锁坑道铜铃铜山",0,"",0,0,1,0,0,"",0
1053,"天然要害沙斯塔夏溶洞",0,"",0,0,1,0,0,"",0
1054,"毒雾洞窟黄金谷",0,"",0,0,1,0,0,"",0
1055,"名门府邸静语庄园",0,"",0,0,1,0,0,"",0
1056,"魔兽领域日影地修炼所",0,"",0,0,1,0,0,"",0
1057,"休养胜地布雷福洛克斯野营地",0,"",0,0,1,0,0,"",0
1058,"古代遗迹喀恩埋没圣堂",0,"",0,0,1,0,0,"",0
1059,"神灵圣域放浪神古神殿",0,"",0,0,1,0,0,"",0
1060,"对龙城塞石卫塔",0,"",0,0,1,0,0,"",0
1061,"流沙迷宫樵鸣洞",0,"",0,0,1,0,0,"",0
1062,"山中战线泽梅尔要塞",0,"",0,0,1,0,0,"",0
1063,"邪教驻地无限城古堡",0,"",0,0,1,0,0,"",0
1064,"领航明灯天狼星灯塔",0,"",0,0,1,0,0,"",0
1065,"骚乱坑道铜铃铜山",0,"",0,0,1,0,0,"",0
1066,"恶灵府邸静语庄园",0,"",0,0,1,0,0,"",0
1067,"纷争要地布雷福洛克斯野营地",0,"",0,0,1,0,0,"",0
1068,"剑斗领域日影地修炼所",0,"",0,0,1,0,0,"",0
1069,"腐坏遗迹无限城市街古迹",0,"",0,0,1,0,0,"",0
1070,"",0,"",0,0,0,0,0,"",0
1071,"",0,"",0,0,0,0,0,"",0
1072,"",0,"",0,0,0,0,0,"",0
1073,"",0,"",0,0,0,0,0,"",0
1074,"",0,"",0,0,0,0,0,"",0
1075,"",0,"",0,0,0,0,0,"",0
1076,"",0,"",0,0,0,0,0,"",0
1077,"",0,"",0,0,0,0,0,"",0
1078,"",0,"",0,0,0,0,0,"",0
1079,"",0,"",0,0,0,0,0,"",0
1080,"",0,"",0,0,0,0,0,"",0
1081,"",0,"",0,0,0,0,0,"",0
1082,"",0,"",0,0,0,0,0,"",0
1083,"",0,"",0,0,0,0,0,"",0
1084,"",0,"",0,0,0,0,0,"",0
1085,"",0,"",0,0,0,0,0,"",0
1086,"",0,"",0,0,0,0,0,"",0
1087,"",0,"",0,0,0,0,0,"",0
1088,"",0,"",0,0,0,0,0,"",0
1089,"",0,"",0,0,0,0,0,"",0
1090,"",0,"",0,0,0,0,0,"",0
1091,"",0,"",0,0,0,0,0,"",0
1092,"",0,"",0,0,0,0,0,"",0
1093,"",0,"",0,0,0,0,0,"",0
1094,"",0,"",0,0,0,0,0,"",0
1095,"",0,"",0,0,0,0,0,"",0
1096,"",0,"",0,0,0,0,0,"",0
1097,"",0,"",0,0,0,0,0,"",0
1098,"",0,"",0,0,0,0,0,"",0
1099,"",0,"",0,0,0,0,0,"",0
1100,"海雾村私人小屋",0,"",0,0,1,0,0,"",0
1101,"海雾村私人公馆",0,"",0,0,1,0,0,"",0
1102,"海雾村私人别墅",0,"",0,0,1,0,0,"",0
1103,"高脚孤丘私人小屋",0,"",0,0,1,0,0,"",0
1104,"高脚孤丘私人公馆",0,"",0,0,1,0,0,"",0
1105,"高脚孤丘私人别墅",0,"",0,0,1,0,0,"",0
1106,"薰衣草苗圃私人小屋",0,"",0,0,1,0,0,"",0
1107,"薰衣草苗圃私人公馆",0,"",0,0,1,0,0,"",0
1108,"薰衣草苗圃私人别墅",0,"",0,0,1,0,0,"",0
1109,"1层",0,"",0,0,1,0,0,"",0
1110,"2层",0,"",0,0,1,0,0,"",0
1111,"地下1层",0,"",0,0,1,0,0,"",0
1112,"1层",0,"",0,0,1,0,0,"",0
1113,"2层",0,"",0,0,1,0,0,"",0
1114,"地下1层",0,"",0,0,1,0,0,"",0
1115,"1",0,"",0,0,1,0,0,"",0
1116,"2",0,"",0,0,1,0,0,"",0
1117,"3",0,"",0,0,1,0,0,"",0
1118,"4",0,"",0,0,1,0,0,"",0
1119,"5",0,"",0,0,1,0,0,"",0
1120,"6",0,"",0,0,1,0,0,"",0
1121,"7",0,"",0,0,1,0,0,"",0
1122,"8",0,"",0,0,1,0,0,"",0
1123,"9",0,"",0,0,1,0,0,"",0
1124,"10",0,"",0,0,1,0,0,"",0
1125,"11",0,"",0,0,1,0,0,"",0
1126,"12",0,"",0,0,1,0,0,"",0
1127,"13",0,"",0,0,1,0,0,"",0
1128,"14",0,"",0,0,1,0,0,"",0
1129,"15",0,"",0,0,1,0,0,"",0
1130,"16",0,"",0,0,1,0,0,"",0
1131,"17",0,"",0,0,1,0,0,"",0
1132,"18",0,"",0,0,1,0,0,"",0
1133,"19",0,"",0,0,1,0,0,"",0
1134,"20",0,"",0,0,1,0,0,"",0
1135,"21",0,"",0,0,1,0,0,"",0
1136,"22",0,"",0,0,1,0,0,"",0
1137,"23",0,"",0,0,1,0,0,"",0
1138,"24",0,"",0,0,1,0,0,"",0
1139,"25",0,"",0,0,1,0,0,"",0
1140,"26",0,"",0,0,1,0,0,"",0
1141,"27",0,"",0,0,1,0,0,"",0
1142,"28",0,"",0,0,1,0,0,"",0
1143,"29",0,"",0,0,1,0,0,"",0
1144,"30",0,"",0,0,1,0,0,"",0
1145,"部队房屋",0,"",0,0,1,0,0,"",0
1146,"住宅区管理人",0,"",0,0,1,0,0,"",0
1147,"1层",0,"",0,0,1,0,0,"",0
1148,"地下1层",0,"",0,0,1,0,0,"",0
1149,"海雾村码头",0,"",0,0,1,0,0,"",0
1150,"海雾村东区",0,"",0,0,1,0,0,"",0
1151,"薰衣草苗圃东区",0,"",0,0,1,0,0,"",0
1152,"高脚孤丘北区",0,"",0,0,1,0,0,"",0
1153,"高脚孤丘东南区",0,"",0,0,1,0,0,"",0
1154,"高脚孤丘领路人",0,"",0,0,1,0,0,"",0
1155,"海雾村南区",0,"",0,0,1,0,0,"",0
1156,"海雾村南区码头",0,"",0,0,1,0,0,"",0
1157,"海雾村个人房间",0,"",0,0,1,0,0,"",0
1158,"高脚孤丘个人房间",0,"",0,0,1,0,0,"",0
1159,"薰衣草苗圃个人房间",0,"",0,0,1,0,0,"",0
1160,"个人房屋",0,"",0,0,1,0,0,"",0
1161,"海雾村",0,"",0,0,1,0,0,"",0
1162,"[扩建区]海雾村",0,"",0,0,1,0,0,"",0
1163,"高脚孤丘",0,"",0,0,1,0,0,"",0
1164,"[扩建区]高脚孤丘",0,"",0,0,1,0,0,"",0
1165,"薰衣草苗圃",0,"",0,0,1,0,0,"",0
1166,"[扩建区]薰衣草苗圃",0,"",0,0,1,0,0,"",0
1167,"[扩建区]海雾沙滩",0,"",0,0,1,0,0,"",0
1168,"[扩建区]雾门广场",0,"",0,0,1,0,0,"",0
1169,"[扩建区]海将水渠",0,"",0,0,1,0,0,"",0
1170,"[扩建区]观海贸易路",0,"",0,0,1,0,0,"",0
1171,"[扩建区]海雾村东北区",0,"",0,0,1,0,0,"",0
1172,"[扩建区]海雾村东南区",0,"",0,0,1,0,0,"",0
1173,"[扩建区]海雾村中央区",0,"",0,0,1,0,0,"",0
1174,"[扩建区]海雾村西北区（码头）",0,"",0,0,1,0,0,"",0
1175,"[扩建区]海雾村西南区",0,"",0,0,1,0,0,"",0
1176,"[扩建区]观海贸易路（住宅区管理人）",0,"",0,0,1,0,0,"",0
1177,"[扩建区]神纳大树",0,"",0,0,1,0,0,"",0
1178,"[扩建区]树冠商店街",0,"",0,0,1,0,0,"",0
1179,"[扩建区]镇守石门",0,"",0,0,1,0,0,"",0
1180,"[扩建区]芳草商店街",0,"",0,0,1,0,0,"",0
1181,"[扩建区]薰衣草苗圃东北区",0,"",0,0,1,0,0,"",0
1182,"[扩建区]薰衣草苗圃南区",0,"",0,0,1,0,0,"",0
1183,"[扩建区]薰衣草苗圃西北区",0,"",0,0,1,0,0,"",0
1184,"[扩建区]薰衣草苗圃西南区",0,"",0,0,1,0,0,"",0
1185,"[扩建区]雅努·帕庭院",0,"",0,0,1,0,0,"",0
1186,"[扩建区]紫水栈桥",0,"",0,0,1,0,0,"",0
1187,"[扩建区]树冠商店街（住宅区管理人）",0,"",0,0,1,0,0,"",0
1188,"[扩建区]不息风口",0,"",0,0,1,0,0,"",0
1189,"[扩建区]高脚市场",0,"",0,0,1,0,0,"",0
1190,"[扩建区]雄心广场",0,"",0,0,1,0,0,"",0
1191,"[扩建区]娜娜莫大风车",0,"",0,0,1,0,0,"",0
1192,"[扩建区]铁腕台",0,"",0,0,1,0,0,"",0
1193,"[扩建区]高脚孤丘东区",0,"",0,0,1,0,0,"",0
1194,"[扩建区]高脚孤丘北区",0,"",0,0,1,0,0,"",0
1195,"[扩建区]高脚孤丘东南区",0,"",0,0,1,0,0,"",0
1196,"[扩建区]高脚孤丘南区",0,"",0,0,1,0,0,"",0
1197,"[扩建区]高脚孤丘西南区",0,"",0,0,1,0,0,"",0
1198,"[扩建区]高脚市场（住宅区管理人）",0,"",0,0,1,0,0,"",0
1199,"[扩建区]海雾村码头",0,"",0,0,1,0,0,"",0
1200,"雾门广场",0,"",0,0,1,0,0,"",0
1201,"海将水渠",0,"",0,0,1,0,0,"",0
1202,"观海贸易路",0,"",0,0,1,0,0,"",0
1203,"海雾沙滩",0,"",0,0,1,0,0,"",0
1204,"海雾村西北区",0,"",0,0,1,0,0,"",0
1205,"海雾村东北区",0,"",0,0,1,0,0,"",0
1206,"观海贸易路（住宅区管理人）",0,"",0,0,1,0,0,"",0
1207,"海雾村东南区",0,"",0,0,1,0,0,"",0
1208,"高脚市场",0,"",0,0,1,0,0,"",0
1209,"不息风口",0,"",0,0,1,0,0,"",0
1210,"雄心广场",0,"",0,0,1,0,0,"",0
1211,"娜娜莫大风车",0,"",0,0,1,0,0,"",0
1212,"铁腕台",0,"",0,0,1,0,0,"",0
1213,"高脚市场（住宅区管理人）",0,"",0,0,1,0,0,"",0
1214,"高脚孤丘东北区",0,"",0,0,1,0,0,"",0
1215,"高脚孤丘西区",0,"",0,0,1,0,0,"",0
1216,"高脚孤丘东区",0,"",0,0,1,0,0,"",0
1217,"树冠商店街",0,"",0,0,1,0,0,"",0
1218,"神纳大树",0,"",0,0,1,0,0,"",0
1219,"镇守石门",0,"",0,0,1,0,0,"",0
1220,"芳草商店街",0,"",0,0,1,0,0,"",0
1221,"雅努·帕庭院",0,"",0,0,1,0,0,"",0
1222,"紫水栈桥",0,"",0,0,1,0,0,"",0
1223,"薰衣草苗圃西北区",0,"",0,0,1,0,0,"",0
1224,"薰衣草苗圃东南区",0,"",0,0,1,0,0,"",0
1225,"薰衣草苗圃西南区",0,"",0,0,1,0,0,"",0
1226,"树冠商店街（住宅区管理人）",0,"",0,0,1,0,0,"",0
1227,"海雾村部队工房",0,"",0,0,1,0,0,"",0
1228,"高脚孤丘部队工房",0,"",0,0,1,0,0,"",0
1229,"薰衣草苗圃部队工房",0,"",0,0,1,0,0,"",0
1230,"以太之光",0,"",0,0,1,0,0,"",0
1231,"都市传送网",0,"",0,0,1,0,0,"",0
1232,"商店",0,"",0,0,1,0,0,"",0
1233,"修理",0,"",0,0,1,0,0,"",0
1234,"莫古邮件",0,"",0,0,1,0,0,"",0
1235,"传唤铃",0,"",0,0,1,0,0,"",0
1236,"雇员柜台",0,"",0,0,1,0,0,"",0
1237,"通讯贝办理处",0,"",0,0,1,0,0,"",0
1238,"部队储物柜",0,"",0,0,1,0,0,"",0
1239,"传唤铃（旅馆内）",0,"",0,0,1,0,0,"",0
1240,"睡床（旅馆内）",0,"",0,0,1,0,0,"",0
1241,"访客留言本",0,"",0,0,1,0,0,"",0
1242,"简易以太之光",0,"",0,0,1,0,0,"",0
1243,"迷宫",0,"",0,0,1,0,0,"",0
1244,"码头",0,"",0,0,1,0,0,"",0
1245,"码头",0,"",0,0,1,0,0,"",0
1246,"登艇大厅",0,"",0,0,1,0,0,"",0
1247,"集落",0,"",0,0,1,0,0,"",0
1248,"旅馆",0,"",0,0,1,0,0,"",0
1249,"冒险者行会",0,"",0,0,1,0,0,"",0
1250,"通往上层",0,"",0,0,1,0,0,"",0
1251,"通往下层",0,"",0,0,1,0,0,"",0
1252,"切换场景",0,"",0,0,1,0,0,"",0
1253,"蜥蜴人族据点",0,"",0,0,1,0,0,"",0
1254,"妖精族据点",0,"",0,0,1,0,0,"",0
1255,"鸟人族据点",0,"",0,0,1,0,0,"",0
1256,"鱼人族据点",0,"",0,0,1,0,0,"",0
1257,"地灵族据点",0,"",0,0,1,0,0,"",0
1258,"剑术师行会",0,"",0,0,1,0,0,"",0
1259,"格斗家行会",0,"",0,0,1,0,0,"",0
1260,"斧术师行会",0,"",0,0,1,0,0,"",0
1261,"枪术师行会",0,"",0,0,1,0,0,"",0
1262,"弓箭手行会",0,"",0,0,1,0,0,"",0
1263,"幻术师行会",0,"",0,0,1,0,0,"",0
1264,"咒术师行会",0,"",0,0,1,0,0,"",0
1265,"秘术师行会",0,"",0,0,1,0,0,"",0
1266,"刻木匠行会",0,"",0,0,1,0,0,"",0
1267,"锻铁匠行会",0,"",0,0,1,0,0,"",0
1268,"铸甲匠行会",0,"",0,0,1,0,0,"",0
1269,"雕金匠行会",0,"",0,0,1,0,0,"",0
1270,"制革匠行会",0,"",0,0,1,0,0,"",0
1271,"裁衣匠行会",0,"",0,0,1,0,0,"",0
1272,"炼金术士行会",0,"",0,0,1,0,0,"",0
1273,"烹调师行会",0,"",0,0,1,0,0,"",0
1274,"采矿工行会",0,"",0,0,1,0,0,"",0
1275,"园艺工行会",0,"",0,0,1,0,0,"",0
1276,"捕鱼人行会",0,"",0,0,1,0,0,"",0
1277,"黑涡军令部",0,"",0,0,1,0,0,"",0
1278,"蛇巢司令部",0,"",0,0,1,0,0,"",0
1279,"恒辉作战总部",0,"",0,0,1,0,0,"",0
1280,"住宅区管理人",0,"",0,0,1,0,0,"",0
1281,"市场布告板",0,"",0,0,1,0,0,"",0
1282,"接待处",0,"",0,0,1,0,0,"",0
1283,"大型任务",0,"",0,0,1,0,0,"",0
1284,"黑涡团阵营",0,"",0,0,1,0,0,"",0
1285,"双蛇党阵营",0,"",0,0,1,0,0,"",0
1286,"恒辉队阵营",0,"",0,0,1,0,0,"",0
1287,"怪物狩猎告示板",0,"",0,0,1,0,0,"",0
1288,"天气预报员",0,"",0,0,1,0,0,"",0
1289,"双剑师行会",0,"",0,0,1,0,0,"",0
1290,"金碟工作人员",0,"",0,0,1,0,0,"",0
1291,"圣冈里奥尔占星院",0,"",0,0,1,0,0,"",0
1292,"天钢机工房",0,"",0,0,1,0,0,"",0
1293,"陆行鸟运输",0,"",0,0,1,0,0,"",0
1294,"移动到其他区域",0,"",0,0,1,0,0,"",0
1295,"专家认证",0,"",0,0,1,0,0,"",0
1296,"",0,"",0,0,0,0,0,"",0
1297,"",0,"",0,0,0,0,0,"",0
1298,"",0,"",0,0,0,0,0,"",0
1299,"",0,"",0,0,0,0,0,"",0
1300,"",0,"",0,0,0,0,0,"",0
1301,"陨石背阴地",0,"",0,0,1,0,0,"",0
1302,"拘束舰外围",0,"",0,0,1,0,0,"",0
1303,"诸神黄昏级三号舰舰体中央",0,"",0,0,1,0,0,"",0
1304,"诸神黄昏级三号舰作战室",0,"",0,0,1,0,0,"",0
1305,"诸神黄昏级三号舰第一舰桥",0,"",0,0,1,0,0,"",0
1306,"开拓的山路",0,"",0,0,1,0,0,"",0
1307,"巨像兵血路",0,"",0,0,1,0,0,"",0
1308,"破损的门前",0,"",0,0,1,0,0,"",0
1309,"培养器搬运臂",0,"",0,0,1,0,0,"",0
1310,"生体管理区",0,"",0,0,1,0,0,"",0
1311,"生体传送区",0,"",0,0,1,0,0,"",0
1312,"毁坏的外部隔离壁",0,"",0,0,1,0,0,"",0
1313,"上甲板",0,"",0,0,1,0,0,"",0
1314,"主甲板",0,"",0,0,1,0,0,"",0
1315,"下甲板",0,"",0,0,1,0,0,"",0
1316,"左舷第14区间",0,"",0,0,1,0,0,"",0
1317,"右舷第13区间",0,"",0,0,1,0,0,"",0
1318,"左舷第12区间",0,"",0,0,1,0,0,"",0
1319,"右舷第11区间",0,"",0,0,1,0,0,"",0
1320,"左舷第10区间",0,"",0,0,1,0,0,"",0
1321,"右舷第9区间",0,"",0,0,1,0,0,"",0
1322,"中枢第8区间",0,"",0,0,1,0,0,"",0
1323,"中枢第7区间",0,"",0,0,1,0,0,"",0
1324,"左舷第6区间",0,"",0,0,1,0,0,"",0
1325,"右舷第5区间",0,"",0,0,1,0,0,"",0
1326,"左舷第4区间",0,"",0,0,1,0,0,"",0
1327,"右舷第3区间",0,"",0,0,1,0,0,"",0
1328,"左舷第2区间",0,"",0,0,1,0,0,"",0
1329,"右舷第1区间",0,"",0,0,1,0,0,"",0
1330,"中枢舰首区",0,"",0,0,1,0,0,"",0
1331,"蛮斗间",0,"",0,0,1,0,0,"",0
1332,"剑斗士大堂",0,"",0,0,1,0,0,"",0
1333,"日影地修炼所（剑斗领域）",0,"",0,0,1,0,0,"",0
1334,"对利维亚桑双体船",0,"",0,0,1,0,0,"",0
1335,"腐坏的街道",0,"",0,0,1,0,0,"",0
1336,"封魔洞",0,"",0,0,1,0,0,"",0
1337,"第一桥柱",0,"",0,0,1,0,0,"",0
1338,"第二桥柱",0,"",0,0,1,0,0,"",0
1339,"水源地近路",0,"",0,0,1,0,0,"",0
1340,"入侵者临时桥",0,"",0,0,1,0,0,"",0
1341,"布雷福洛克斯废品场",0,"",0,0,1,0,0,"",0
1342,"入侵者阵营",0,"",0,0,1,0,0,"",0
1343,"腐坏的大路",0,"",0,0,1,0,0,"",0
1344,"和平的残滓",0,"",0,0,1,0,0,"",0
1345,"白魔法师塔",0,"",0,0,1,0,0,"",0
1346,"梦想宫",0,"",0,0,1,0,0,"",0
1347,"封魔洞",0,"",0,0,1,0,0,"",0
1348,"恶梦舞场",0,"",0,0,1,0,0,"",0
1349,"临时关门",0,"",0,0,1,0,0,"",0
1350,"拂晓之间",0,"",0,0,1,0,0,"",0
1351,"布雷福洛克斯野营地（纷争要地）",0,"",0,0,1,0,0,"",0
1352,"来生回廊领路人",0,"",0,0,1,0,0,"",0
1353,"培养层",0,"",0,0,1,0,0,"",0
1354,"管理层",0,"",0,0,1,0,0,"",0
1355,"主仓库",0,"",0,0,1,0,0,"",0
1356,"升天阶梯",0,"",0,0,1,0,0,"",0
1357,"群狼大厅",0,"",0,0,1,0,0,"",0
1358,"螺旋回廊",0,"",0,0,1,0,0,"",0
1359,"守卫竞技场",0,"",0,0,1,0,0,"",0
1360,"黄金回廊",0,"",0,0,1,0,0,"",0
1361,"皇家歌剧场",0,"",0,0,1,0,0,"",0
1362,"始皇宝座",0,"",0,0,1,0,0,"",0
1363,"神判古树",0,"",0,0,1,0,0,"",0
1364,"双蛇党阵营",0,"",0,0,1,0,0,"",0
1365,"恒辉队阵营",0,"",0,0,1,0,0,"",0
1366,"黑涡团阵营",0,"",0,0,1,0,0,"",0
1367,"双蛇党前哨",0,"",0,0,1,0,0,"",0
1368,"恒辉队前哨",0,"",0,0,1,0,0,"",0
1369,"黑涡团前哨",0,"",0,0,1,0,0,"",0
1370,"亚拉戈市场遗迹",0,"",0,0,1,0,0,"",0
1371,"亚拉戈太阳神殿",0,"",0,0,1,0,0,"",0
1372,"亚拉戈庄园遗迹",0,"",0,0,1,0,0,"",0
1373,"太阳之路防卫塔",0,"",0,0,1,0,0,"",0
1374,"加尔提诺平原周边遗迹群",0,"",0,0,1,0,0,"",0
1375,"塔姆·塔拉墓园（惨剧灵殿）",0,"",0,0,1,0,0,"",0
1376,"石卫塔（激战城塞）",0,"",0,0,1,0,0,"",0
1377,"破舰岛",0,"",0,0,1,0,0,"",0
1378,"雾须一伙的基地",0,"",0,0,1,0,0,"",0
1379,"秘密宝物库",0,"",0,0,1,0,0,"",0
1380,"海雾号旗舰",0,"",0,0,1,0,0,"",0
1381,"生存者海岸",0,"",0,0,1,0,0,"",0
1382,"小型礼堂",0,"",0,0,1,0,0,"",0
1383,"以太之光广场（格斗家行会/恒辉队）",0,"",0,0,1,0,0,"",0
1384,"以太之光广场（冒险者行会/刻木匠行会/双蛇党）",0,"",0,0,1,0,0,"",0
1385,"长风实验场",0,"",0,0,1,0,0,"",0
1386,"呻吟池",0,"",0,0,1,0,0,"",0
1387,"落潮密道",0,"",0,0,1,0,0,"",0
1388,"被占领的基地",0,"",0,0,1,0,0,"",0
1389,"隐秘栈桥",0,"",0,0,1,0,0,"",0
1390,"戒律之茧",0,"",0,0,1,0,0,"",0
1391,"久远圣堂",0,"",0,0,1,0,0,"",0
1392,"罗薇娜会馆",0,"",0,0,1,0,0,"",0
1393,"钻石工房",0,"",0,0,1,0,0,"",0
1394,"异端者隧道",0,"",0,0,1,0,0,"",0
1395,"宁静冰洞",0,"",0,0,1,0,0,"",0
1396,"风雪断崖",0,"",0,0,1,0,0,"",0
1397,"异端者秘洞",0,"",0,0,1,0,0,"",0
1398,"冰柱圆庭",0,"",0,0,1,0,0,"",0
1399,"无尽轮回剧场",0,"",0,0,1,0,0,"",0
1400,"临时牢狱",0,"",0,0,1,0,0,"",0
1401,"排水管理室",0,"",0,0,1,0,0,"",0
1402,"",0,"",0,0,0,0,0,"",0
1403,"喀恩埋没圣堂（苏醒遗迹）",0,"",0,0,1,0,0,"",0
1404,"拉拉弗托四世的地下庭园",0,"",0,0,1,0,0,"",0
1405,"拉拉弗托一世的庭院",0,"",0,0,1,0,0,"",0
1406,"诸神黄昏级六号舰舰体中央",0,"",0,0,1,0,0,"",0
1407,"诸神黄昏级六号舰再生控制区",0,"",0,0,1,0,0,"",0
1408,"诸神黄昏级六号舰第一舰桥",0,"",0,0,1,0,0,"",0
1409,"龙炎核心",0,"",0,0,1,0,0,"",0
1410,"诸神黄昏级四号舰第一舰桥",0,"",0,0,1,0,0,"",0
1411,"生体管理区间",0,"",0,0,1,0,0,"",0
1412,"第7生体区间",0,"",0,0,1,0,0,"",0
1413,"第9生体区间",0,"",0,0,1,0,0,"",0
1414,"第12生体区间",0,"",0,0,1,0,0,"",0
1415,"精神接续区间",0,"",0,0,1,0,0,"",0
1416,"第1信徒区间",0,"",0,0,1,0,0,"",0
1417,"生体传送区",0,"",0,0,1,0,0,"",0
1418,"再生控制区外壳",0,"",0,0,1,0,0,"",0
1419,"再生控制区内壳",0,"",0,0,1,0,0,"",0
1420,"一号舰管制区间",0,"",0,0,1,0,0,"",0
